tr|A0A1S3K0U5|A0A1S3K0U5_LINUN	ZZ|zf-TAZ|Creb_binding|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|SAM|SAM_1|TMhelix|TMhelix	ZZ(47-67)|zf-TAZ(90-149)|Creb_binding(304-383)|Glyco_tranf_GTA_type(489-677)|TMhelix(699-721)|TMhelix(728-750)|TMhelix(765-787)|TMhelix(824-841)|TMhelix(851-873)|SAM(1010-1067)|SAM_1(1081-1140)|TMhelix(1207-1226)|TMhelix(1241-1263)
tr|A0A1V8SSN1|A0A1V8SSN1_9PEZI	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(2-207)|TMhelix(229-251)|TMhelix(263-282)|TMhelix(292-314)
tr|A0A1V8TKL0|A0A1V8TKL0_9PEZI	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(44-280)|TMhelix(301-323)|TMhelix(336-355)|TMhelix(365-387)
tr|A0A1V8TXW7|A0A1V8TXW7_9PEZI	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-365)|TMhelix(232-254)|TMhelix(267-289)|TMhelix(293-315)
tr|A0A1V8U309|A0A1V8U309_9PEZI	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(44-280)|TMhelix(302-324)|TMhelix(336-355)|TMhelix(365-387)
tr|A0A1V9FRY9|A0A1V9FRY9_9BACT	GT-A|TMhelix|TMhelix|TMhelix	BcsA(23-360)|TMhelix(280-302)|TMhelix(304-326)|TMhelix(341-363)
tr|A0A1X2IWT3|A0A1X2IWT3_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(419-947)|TMhelix(818-840)|TMhelix(847-869)|TMhelix(879-901)
tr|A0A1Y1VD80|A0A1Y1VD80_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-489)|TMhelix(363-385)|TMhelix(392-414)|TMhelix(424-446)
tr|A0A1Y1W494|A0A1Y1W494_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-488)|TMhelix(362-384)|TMhelix(391-413)|TMhelix(423-445)
tr|A0A1Y1WVH3|A0A1Y1WVH3_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-509)|TMhelix(382-404)|TMhelix(411-433)|TMhelix(443-465)
tr|A0A1Y1WVS8|A0A1Y1WVS8_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(2-493)|TMhelix(366-388)|TMhelix(395-417)|TMhelix(427-449)
tr|A0A1Y1XAT9|A0A1Y1XAT9_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(3-489)|TMhelix(402-424)|TMhelix(428-450)|TMhelix(455-477)
tr|A0A1Y1YJ77|A0A1Y1YJ77_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-506)|TMhelix(380-402)|TMhelix(409-431)|TMhelix(441-463)
tr|A0A1Y2B938|A0A1Y2B938_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(2-432)|TMhelix(299-321)|TMhelix(328-350)|TMhelix(360-382)
tr|A0A1Y2CZI6|A0A1Y2CZI6_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(80-578)|TMhelix(466-488)|TMhelix(495-517)|TMhelix(527-549)
tr|A0A1Y2DKP2|A0A1Y2DKP2_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(3-495)|TMhelix(368-390)|TMhelix(397-419)|TMhelix(424-443)
tr|A0A1Y2EUM2|A0A1Y2EUM2_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(9-470)|TMhelix(375-397)|TMhelix(404-426)|TMhelix(436-458)
tr|A0A1Y2F637|A0A1Y2F637_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(270-793)|TMhelix(670-692)|TMhelix(699-718)|TMhelix(728-750)
tr|A0A1Y2HD00|A0A1Y2HD00_9FUNG	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(5-500)|TMhelix(373-395)|TMhelix(402-424)|TMhelix(434-456)
tr|A0A1Y3N8M9|A0A1Y3N8M9_PIRSE	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(20-514)|TMhelix(388-410)|TMhelix(417-439)|TMhelix(449-471)
tr|A0A1Y3N9L5|A0A1Y3N9L5_PIRSE	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(27-494)|TMhelix(397-419)|TMhelix(429-451)|TMhelix(458-480)
tr|A0A1Y3NHC4|A0A1Y3NHC4_PIRSE	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-489)|TMhelix(363-385)|TMhelix(392-414)|TMhelix(424-446)
tr|A0A1Z5SPU1|A0A1Z5SPU1_HORWE	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(44-280)|TMhelix(300-322)|TMhelix(337-359)|TMhelix(366-388)
tr|A0A218ZRL8|A0A218ZRL8_9EURY	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(38-262)|TMhelix(285-307)|TMhelix(342-364)|TMhelix(374-396)
tr|A0A229YSN2|A0A229YSN2_9EURO	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(5-175)|TMhelix(213-230)|TMhelix(235-254)|TMhelix(261-283)
tr|A0A2A9CYU6|A0A2A9CYU6_9MICO	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(71-416)|TMhelix(337-359)|TMhelix(364-386)|TMhelix(396-418)
tr|A0A2B7XMG5|A0A2B7XMG5_9EURO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(50-296)|TMhelix(317-339)|TMhelix(352-374)|TMhelix(380-402)
tr|A0A2B7Y6S7|A0A2B7Y6S7_9EURO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(47-293)|TMhelix(313-335)|TMhelix(348-367)|TMhelix(377-399)
tr|A0A2B8AZK7|A0A2B8AZK7_9ACTN	GT-A|TMhelix|TMhelix|TMhelix	CESA_like(37-208)|TMhelix(288-310)|TMhelix(315-337)|TMhelix(352-374)
tr|A0A2C5X1Q1|A0A2C5X1Q1_9PEZI	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(62-271)|TMhelix(280-302)|TMhelix(315-337)|TMhelix(347-369)
tr|A0A2C5Y794|A0A2C5Y794_9HYPO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(74-315)|TMhelix(336-358)|TMhelix(371-393)|TMhelix(400-422)
tr|A0A2C5ZBX0|A0A2C5ZBX0_9HYPO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(72-320)|TMhelix(339-361)|TMhelix(376-398)|TMhelix(405-427)
tr|A0A2C9A1P5|A0A2C9A1P5_9MICO	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(63-293)|TMhelix(313-335)|TMhelix(339-357)|TMhelix(370-392)
tr|A0A2G1UMN6|A0A2G1UMN6_9ALTE	GT-A|TMhelix|TMhelix|TMhelix	CESA_like(42-256)|TMhelix(215-237)|TMhelix(369-391)|TMhelix(395-417)
tr|A0A2H2ZW52|A0A2H2ZW52_9HYPO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(74-314)|TMhelix(336-358)|TMhelix(371-393)|TMhelix(399-421)
tr|A0A2H3FK55|A0A2H3FK55_9HELO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(50-290)|TMhelix(311-333)|TMhelix(346-368)|TMhelix(374-396)
tr|A0A2H3GHK2|A0A2H3GHK2_FUSOX	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(61-503)|TMhelix(404-426)|TMhelix(430-452)|TMhelix(464-486)
tr|A0A2H3I450|A0A2H3I450_FUSOX	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(77-317)|TMhelix(336-358)|TMhelix(373-395)|TMhelix(402-424)
tr|A0A2H3IE67|A0A2H3IE67_9EURO	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(212-421)|TMhelix(436-458)|TMhelix(491-513)|TMhelix(518-540)
tr|A0A2H3SRN4|A0A2H3SRN4_FUSOX	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(77-317)|TMhelix(336-358)|TMhelix(373-395)|TMhelix(402-424)
tr|A0A2I1GBZ7|A0A2I1GBZ7_9GLOM	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-466)|TMhelix(364-386)|TMhelix(393-412)|TMhelix(416-438)
tr|A0A2J6PLP8|A0A2J6PLP8_9HELO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(53-293)|TMhelix(314-336)|TMhelix(349-371)|TMhelix(377-399)
tr|A0A2J6RH84|A0A2J6RH84_9HELO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(53-293)|TMhelix(314-336)|TMhelix(351-370)|TMhelix(377-399)
tr|A0A2J6SX39|A0A2J6SX39_9HELO	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(14-237)|TMhelix(239-261)|TMhelix(268-290)|TMhelix(300-322)
tr|A0A2J6SXJ5|A0A2J6SXJ5_9HELO	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(54-261)|TMhelix(260-277)|TMhelix(298-320)|TMhelix(325-347)
tr|A0A2J6TDK5|A0A2J6TDK5_9HELO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(54-294)|TMhelix(315-337)|TMhelix(352-371)|TMhelix(378-400)
tr|A0A2K0WT66|A0A2K0WT66_GIBNY	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(4-469)|TMhelix(372-394)|TMhelix(396-418)|TMhelix(433-455)
tr|A0A2K3QNQ3|A0A2K3QNQ3_9HYPO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(72-312)|TMhelix(335-357)|TMhelix(370-392)|TMhelix(398-420)
tr|A0A2M8LRW2|A0A2M8LRW2_9ACTN	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(1-241)|TMhelix(250-272)|TMhelix(287-304)|TMhelix(316-338)
tr|A0A2N6NT41|A0A2N6NT41_BEABA	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(17-257)|TMhelix(276-298)|TMhelix(313-335)|TMhelix(342-364)
tr|A0A2N7WW80|A0A2N7WW80_9BURK	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(307-329)|TMhelix(333-355)|TMhelix(362-384)
tr|A0A2P2SZG7|A0A2P2SZG7_9PEZI	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(54-294)|TMhelix(305-327)|TMhelix(348-365)|TMhelix(378-400)
tr|A0A2P4IKK8|A0A2P4IKK8_QUESU	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(2-269)|TMhelix(294-316)|TMhelix(326-348)|TMhelix(355-377)
tr|A0A2P4KNE9|A0A2P4KNE9_QUESU	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(30-300)|TMhelix(325-347)|TMhelix(357-379)|TMhelix(386-408)
tr|A0A2R4ZVN3|A0A2R4ZVN3_9CREN	GT-A|TMhelix|TMhelix|TMhelix	BcsA(21-316)|TMhelix(257-279)|TMhelix(284-306)|TMhelix(330-348)
tr|A0A2R6HSG5|A0A2R6HSG5_9EURY	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(48-280)|TMhelix(316-338)|TMhelix(355-377)|TMhelix(402-424)
tr|A0A2R6IPL7|A0A2R6IPL7_9EURY	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(47-280)|TMhelix(316-338)|TMhelix(355-377)|TMhelix(402-424)
tr|A0A2S9PRV4|A0A2S9PRV4_9ACTN	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(33-311)|TMhelix(320-342)|TMhelix(357-374)|TMhelix(386-403)
tr|A0A2T0NA26|A0A2T0NA26_9ACTN	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(71-361)|TMhelix(344-366)|TMhelix(378-400)|TMhelix(415-437)
tr|A2QY60|A2QY60_ASPNC	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(45-290)|TMhelix(387-409)|TMhelix(429-448)|TMhelix(452-474)
tr|A7F329|A7F329_SCLS1	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(49-289)|TMhelix(308-330)|TMhelix(345-367)|TMhelix(374-396)
tr|B0UEU8|B0UEU8_METS4	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(2-397)|TMhelix(308-330)|TMhelix(335-354)|TMhelix(366-388)
tr|B2A9U5|B2A9U5_PODAN	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(62-309)|TMhelix(331-353)|TMhelix(365-387)|TMhelix(394-416)
tr|B2WBR6|B2WBR6_PYRTR	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(18-241)|TMhelix(262-284)|TMhelix(299-321)|TMhelix(328-350)
tr|B7XN04|B7XN04_ENTBH	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-350)|TMhelix(280-302)|TMhelix(307-329)|TMhelix(334-356)
tr|B7XN57|B7XN57_ENTBH	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-308)|TMhelix(209-231)|TMhelix(241-263)|TMhelix(268-290)
tr|B7XPE3|B7XPE3_ENTBH	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-311)|TMhelix(209-231)|TMhelix(241-263)|TMhelix(268-290)
tr|B8BZ32|B8BZ32_THAPS	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-420)|TMhelix(320-342)|TMhelix(352-374)|TMhelix(381-403)
tr|C1GAI8|C1GAI8_PARBD	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(26-272)|TMhelix(293-315)|TMhelix(328-350)|TMhelix(356-378)
tr|C1HC35|C1HC35_PARBA	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(142-388)|TMhelix(409-431)|TMhelix(444-466)|TMhelix(472-494)
tr|C5FTL2|C5FTL2_ARTOC	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(48-294)|TMhelix(315-337)|TMhelix(350-372)|TMhelix(378-400)
tr|C7PS54|C7PS54_CHIPD	GT-A|TMhelix|TMhelix|TMhelix	BcsA(2-361)|TMhelix(281-303)|TMhelix(307-329)|TMhelix(342-364)
tr|C9Z295|C9Z295_STRSW	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(69-299)|TMhelix(319-341)|TMhelix(348-367)|TMhelix(377-399)
tr|D9X567|D9X567_STRVT	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(10-254)|TMhelix(263-285)|TMhelix(300-317)|TMhelix(329-351)
tr|E2DQH5|E2DQH5_9RHIZ	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(307-329)|TMhelix(333-355)|TMhelix(362-384)
tr|E3KFE4|E3KFE4_PUCGT	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(7-497)|TMhelix(372-394)|TMhelix(407-426)|TMhelix(436-458)
tr|E4UZZ2|E4UZZ2_ARTGP	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(48-294)|TMhelix(315-337)|TMhelix(350-372)|TMhelix(378-400)
tr|E4ZTD9|E4ZTD9_LEPMJ	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(80-324)|TMhelix(353-370)|TMhelix(377-399)|TMhelix(409-428)
tr|E9EN77|E9EN77_METRA	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(72-313)|TMhelix(333-355)|TMhelix(370-391)|TMhelix(398-420)
tr|F0XU45|F0XU45_GROCL	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(2-175)|TMhelix(191-213)|TMhelix(233-255)|TMhelix(262-284)
tr|F2Q637|F2Q637_TRIEC	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(148-673)|TMhelix(550-572)|TMhelix(579-601)|TMhelix(606-628)
tr|F2SUC2|F2SUC2_TRIRC	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(47-293)|TMhelix(314-336)|TMhelix(349-371)|TMhelix(377-399)
tr|F4NWS8|F4NWS8_BATDJ	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-344)|TMhelix(222-241)|TMhelix(248-270)|TMhelix(280-302)
tr|F4NZK0|F4NZK0_BATDJ	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(11-432)|TMhelix(304-326)|TMhelix(338-357)|TMhelix(367-389)
tr|F4PBK6|F4PBK6_BATDJ	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(3-509)|TMhelix(386-408)|TMhelix(418-440)|TMhelix(447-469)
tr|F8AXP1|F8AXP1_FRADG	GT-A|TMhelix|TMhelix|TMhelix	nodulat_NodC(6-400)|TMhelix(311-333)|TMhelix(337-359)|TMhelix(366-388)
tr|F9FXK9|F9FXK9_FUSOF	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(77-317)|TMhelix(336-358)|TMhelix(373-395)|TMhelix(402-424)
tr|G0RN11|G0RN11_HYPJQ	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(62-302)|TMhelix(322-344)|TMhelix(359-381)|TMhelix(388-410)
tr|G0SHU2|G0SHU2_CHATD	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(64-312)|TMhelix(334-356)|TMhelix(368-390)|TMhelix(397-419)
tr|G2QM34|G2QM34_MYCTT	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(58-248)|TMhelix(253-275)|TMhelix(287-309)|TMhelix(316-338)
tr|G2RDQ7|G2RDQ7_THITE	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(62-310)|TMhelix(332-354)|TMhelix(366-388)|TMhelix(395-417)
tr|G2Y8N3|G2Y8N3_BOTF4	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(49-289)|TMhelix(310-332)|TMhelix(345-367)|TMhelix(373-395)
tr|G9MI31|G9MI31_HYPVG	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(74-314)|TMhelix(336-358)|TMhelix(371-393)|TMhelix(399-421)
tr|I2JZU6|I2JZU6_DEKBR	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-386)|TMhelix(265-287)|TMhelix(292-314)|TMhelix(318-337)
tr|J3NPQ7|J3NPQ7_GAGT3	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(43-300)|TMhelix(326-345)|TMhelix(350-372)|TMhelix(377-399)
tr|J3PJ62|J3PJ62_GAGT3	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(100-336)|TMhelix(341-363)|TMhelix(373-395)|TMhelix(402-424)
tr|K0TRE5|K0TRE5_THAOC	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(8-380)|TMhelix(280-302)|TMhelix(312-334)|TMhelix(341-363)
tr|K7FI06|K7FI06_PELSI	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(16-202)|TMhelix(237-259)|TMhelix(266-288)|TMhelix(303-325)
tr|M5BMM2|M5BMM2_THACB	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-344)|TMhelix(216-238)|TMhelix(245-267)|TMhelix(277-299)
tr|M5BSH9|M5BSH9_THACB	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(1-421)|TMhelix(292-314)|TMhelix(329-348)|TMhelix(355-377)
tr|M7SH37|M7SH37_EUTLA	GT-A|TMhelix|TMhelix|TMhelix	Chitin_synth_2(17-474)|TMhelix(369-391)|TMhelix(398-420)|TMhelix(435-457)
tr|M7TKS1|M7TKS1_BOTF1	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(49-289)|TMhelix(310-332)|TMhelix(345-367)|TMhelix(373-395)
tr|N1JLQ7|N1JLQ7_BLUG1	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(54-294)|TMhelix(315-337)|TMhelix(350-372)|TMhelix(378-400)
tr|N1PTN7|N1PTN7_DOTSN	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(44-280)|TMhelix(301-323)|TMhelix(336-355)|TMhelix(365-387)
tr|N1RB13|N1RB13_FUSC4	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(77-317)|TMhelix(336-358)|TMhelix(373-395)|TMhelix(402-424)
tr|N4TV84|N4TV84_FUSC1	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(77-317)|TMhelix(336-358)|TMhelix(373-395)|TMhelix(402-424)
tr|N4USD1|N4USD1_FUSC1	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(27-278)|TMhelix(299-321)|TMhelix(330-352)|TMhelix(356-378)
tr|N4W6R0|N4W6R0_COLOR	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(125-380)|TMhelix(401-423)|TMhelix(430-449)|TMhelix(469-491)
tr|R2QWE9|R2QWE9_9ENTE	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(33-275)|TMhelix(294-316)|TMhelix(323-345)|TMhelix(355-377)
tr|S0AQ24|S0AQ24_FERAC	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(39-264)|TMhelix(285-307)|TMhelix(339-361)|TMhelix(373-395)
tr|S3CUB5|S3CUB5_OPHP1	GT-A|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(57-283)|TMhelix(299-321)|TMhelix(336-358)|TMhelix(371-393)
tr|S3CWV9|S3CWV9_GLAL2	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(50-290)|TMhelix(311-333)|TMhelix(346-368)|TMhelix(374-396)
tr|T5A9L6|T5A9L6_OPHSC	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(79-307)|TMhelix(329-351)|TMhelix(364-386)|TMhelix(392-414)
tr|U7PMK4|U7PMK4_SPOS1	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(12-255)|TMhelix(276-298)|TMhelix(311-333)|TMhelix(343-362)
tr|W9CJP4|W9CJP4_9HELO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(76-316)|TMhelix(335-357)|TMhelix(372-394)|TMhelix(401-423)
tr|W9WAQ0|W9WAQ0_9EURO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(46-291)|TMhelix(312-334)|TMhelix(347-369)|TMhelix(384-406)
tr|W9X806|W9X806_9EURO	GT-A|TMhelix|TMhelix|TMhelix	GT2_HAS(45-290)|TMhelix(310-332)|TMhelix(345-364)|TMhelix(374-396)
tr|A0A1Y1VDK3|A0A1Y1VDK3_9FUNG	GT-A|TMhelix|TMhelix|MdoB|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(2-271)|TMhelix(290-309)|TMhelix(316-337)|MdoB(278-385)|TMhelix(347-369)|TMhelix(389-411)|TMhelix(421-443)
tr|I7MCR8|I7MCR8_TETTS	GT-A|TMhelix|TMhelix|MARVEL|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(102-524)|TMhelix(562-584)|TMhelix(596-618)|MARVEL(545-706)|TMhelix(633-655)|TMhelix(692-711)|TMhelix(721-743)|TMhelix(775-792)|TMhelix(807-829)
tr|A0A1F7J5P5|A0A1F7J5P5_9BACT	GT-A|TMhelix|TMhelix|LysM|NosD	Glyco_tranf_GTA_type(60-289)|TMhelix(370-392)|TMhelix(412-434)|LysM(484-528)|NosD(764-938)
tr|A0A2D3UYZ4|A0A2D3UYZ4_9PEZI	GT-A|TMhelix|TMhelix|Herpes_BLLF1|TMhelix	GT2_HAS(78-326)|TMhelix(337-359)|TMhelix(408-430)|Herpes_BLLF1(476-695)|TMhelix(704-723)
tr|F2U0A0|F2U0A0_SALR5	GT-A|TMhelix|TMhelix|GT|TMhelix|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(671-877)|TMhelix(905-927)|TMhelix(940-962)|PMT_2(902-1045)|TMhelix(972-994)|TMhelix(1007-1028)|TMhelix(1089-1111)|TMhelix(1121-1143)
tr|A0A1Y3ATN1|A0A1Y3ATN1_EURMA	GT-A|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(24-297)|TMhelix(164-186)|TMhelix(201-223)|BcsA(170-458)|TMhelix(308-330)|TMhelix(340-357)|TMhelix(364-386)|TMhelix(396-418)|TMhelix(425-447)
tr|C5KGT4|C5KGT4_PERM5	GT-A|TMhelix|TMhelix|DUF2070|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Glyco_tranf_GTA_type(119-328)|TMhelix(321-343)|TMhelix(367-389)|DUF2070(326-482)|TMhelix(402-424)|TMhelix(439-461)|TMhelix(466-483)|TMhelix(544-566)|TMhelix(586-608)
tr|A0A1Y1WBP4|A0A1Y1WBP4_9FUNG	GT-A|TMhelix|TMhelix|DEK_C	Chitin_synth_2(13-414)|TMhelix(317-339)|TMhelix(346-368)|DEK_C(605-658)
sp|P04341|NODC_RHIME	GT-A|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(333-355)|TMhelix(362-384)
tr|A0A067NUR4|A0A067NUR4_PLEOS	GT-A|TMhelix|TMhelix	GT2_HAS(52-289)|TMhelix(315-337)|TMhelix(378-400)
tr|A0A090FAG4|A0A090FAG4_9RHIZ	GT-A|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(333-355)|TMhelix(362-384)
tr|A0A0B4XAW0|A0A0B4XAW0_9RHIZ	GT-A|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(333-355)|TMhelix(362-384)
tr|A0A0E0RKR2|A0A0E0RKR2_GIBZE	GT-A|TMhelix|TMhelix	GT2_HAS(41-277)|TMhelix(317-339)|TMhelix(352-374)
tr|A0A0H1R3D0|A0A0H1R3D0_9RHIZ	GT-A|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(333-355)|TMhelix(362-384)
tr|A0A117N385|A0A117N385_RHILI	GT-A|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(333-355)|TMhelix(362-384)
tr|A0A161YAT8|A0A161YAT8_9PEZI	GT-A|TMhelix|TMhelix	Glyco_tranf_GTA_type(62-303)|TMhelix(332-349)|TMhelix(353-375)
tr|A0A162MEE5|A0A162MEE5_9PEZI	GT-A|TMhelix|TMhelix	Glyco_tranf_GTA_type(62-306)|TMhelix(324-346)|TMhelix(375-397)
tr|A0A168ET16|A0A168ET16_9HYPO	GT-A|TMhelix|TMhelix	GT2_HAS(54-294)|TMhelix(353-372)|TMhelix(379-401)
tr|A0A168LQ46|A0A168LQ46_MUCCL	GT-A|TMhelix|TMhelix	Chitin_synth_2(43-495)|TMhelix(442-464)|TMhelix(471-493)
tr|A0A178ZWR4|A0A178ZWR4_9EURO	GT-A|TMhelix|TMhelix	GT2_HAS(46-291)|TMhelix(347-369)|TMhelix(375-397)
tr|A0A179FZ66|A0A179FZ66_METCM	GT-A|TMhelix|TMhelix	Glyco_tranf_GTA_type(46-294)|TMhelix(330-352)|TMhelix(372-394)
tr|A0A194V4S0|A0A194V4S0_9PEZI	GT-A|TMhelix|TMhelix	Glyco_tranf_GTA_type(46-314)|TMhelix(359-378)|TMhelix(398-420)
tr|A0A1B9YYY7|A0A1B9YYY7_9BRAD	GT-A|TMhelix|TMhelix	nodulat_NodC(2-396)|TMhelix(333-355)|TMhelix(362-384)
